Product_ID,Product_Name,Category,Supplier,Warehouse,Stock_Level,Reorder_Point,Unit_Cost,Unit_Price,Turnover_Rate,Last_Restocked_Date,Expiry_Date
SKU-00208,Pro Action Figure,Toys,Supplier_Pioneer,Warehouse_North,86,24,13.01,31.38,2.47,02/23/2026,
SKU-00209,Eco Keyboard,Electronics,Supplier_Omega,Warehouse_South,559,48,6.78,13.86,5.4,05/18/2026,
SKU-00210,Compact Snack Bar,Grocery,Supplier_Orion,Warehouse_East,16,55,16.07,21.12,8.28,03/08/2026,04/09/2028
SKU-00211,Premium Stapler,Office Supplies,Supplier_Beta,Warehouse_North,392,17,5.46,10.1,3.95,06/29/2026,
SKU-00212,Compact Building Blocks,Toys,Supplier_Orion,Warehouse_North,58,34,18.0,41.7,2.23,04/20/2026,
SKU-00213,Advanced Puzzle,Toys,Supplier_Zeta,Warehouse_West,49,27,36.52,61.02,0.96,05/18/2026,
SKU-00214,Portable Snack Bar,Grocery,Supplier_Omega,Warehouse_East,35,24,10.56,13.57,0.99,06/10/2026,10/17/2026
SKU-00215,Pro Toaster,Home & Kitchen,Supplier_Orion,Warehouse_North,71,35,27.1,59.98,2.05,02/23/2026,
SKU-00216,Pro Cereal Box,Grocery,Supplier_Delta,Warehouse_East,5,50,17.85,36.67,3.52,06/17/2026,02/08/2028
SKU-00217,Ultra Cap,Apparel,Supplier_Atlas,Warehouse_Central,105,53,16.74,30.25,7.07,03/23/2026,
SKU-00218,Eco Blender,Home & Kitchen,Supplier_Orion,Warehouse_North,37,30,20.69,47.69,2.53,02/28/2026,
SKU-00219,Wireless RC Car,Toys,Supplier_Atlas,Warehouse_West,10,31,24.05,55.43,2.65,01/17/2026,
SKU-00220,Smart Camping Chair,Sports & Outdoors,Supplier_Atlas,Warehouse_North,12,55,52.52,110.88,3.51,04/10/2026,
SKU-00221,Standard Puzzle,Toys,Supplier_Vertex,Warehouse_North,46,43,15.89,38.53,11.21,03/26/2026,
SKU-00222,Smart Whiteboard,Office Supplies,Supplier_Zeta,Warehouse_North,0,46,31.18,55.82,5.81,01/27/2026,
SKU-00223,Smart Monitor,Electronics,Supplier_Theta,Warehouse_East,104,46,20.18,43.34,2.12,06/01/2026,
SKU-00224,Pro Jacket,Apparel,Supplier_Alpha,Warehouse_Central,85,23,10.57,24.1,8.69,04/16/2026,
SKU-00225,Compact Rice Bag,Grocery,Supplier_Epsilon,Warehouse_South,10,13,44.92,91.02,7.42,03/07/2026,11/29/2027
SKU-00226,Classic Pasta Pack,Grocery,Supplier_Delta,Warehouse_West,47,33,14.94,28.67,0.76,06/23/2026,07/13/2026
SKU-00227,Ultra Brake Pads,Automotive,Supplier_Atlas,Warehouse_South,407,11,6.61,14.22,0.85,05/23/2026,
SKU-00228,Classic Cap,Apparel,Supplier_Atlas,Warehouse_South,0,10,27.64,45.91,3.53,03/08/2026,
SKU-00229,Smart Hair Dryer,Health & Beauty,Supplier_Atlas,Warehouse_East,31,11,28.56,47.88,2.28,04/18/2026,06/24/2028
SKU-00230,Standard Puzzle,Toys,Supplier_Nova,Warehouse_Central,191,22,15.84,39.12,6.41,03/07/2026,
SKU-00231,Standard Storage Container,Home & Kitchen,Supplier_Summit,Warehouse_Central,86,36,24.51,33.2,2.87,05/04/2026,
SKU-00232,Standard Pen Pack,Office Supplies,Supplier_Summit,Warehouse_Central,362,26,21.87,50.18,1.14,02/20/2026,
SKU-00233,Compact Binder,Office Supplies,Supplier_Beta,Warehouse_South,56,54,6.18,13.75,7.85,03/27/2026,
SKU-00234,Eco Sofa,Furniture,Supplier_Beta,Warehouse_Central,1,26,4.47,5.68,3.94,06/06/2026,
SKU-00235,Heavy-Duty Cereal Box,Grocery,Supplier_Beta,Warehouse_North,3,14,62.65,132.48,3.77,03/09/2026,02/03/2027
SKU-00236,Smart Cookware Set,Home & Kitchen,Supplier_Theta,Warehouse_West,14,33,30.02,39.69,2.12,04/16/2026,
SKU-00237,Advanced Cereal Box,Grocery,Supplier_Vertex,Warehouse_Overflow,445,17,32.85,48.41,1.58,03/30/2026,03/03/2028
SKU-00238,Deluxe Headphones,Electronics,Supplier_Atlas,Warehouse_North,542,53,15.2,37.17,0.45,05/27/2026,
SKU-00239,Advanced Plush Bear,Toys,Supplier_Vertex,Warehouse_East,535,18,20.54,34.32,0.21,07/07/2026,
SKU-00240,Ultra Rice Bag,Grocery,Supplier_Delta,Warehouse_West,561,27,20.47,26.08,1.63,04/28/2026,07/24/2026
SKU-00241,Ultra Lotion,Health & Beauty,Supplier_Summit,Warehouse_West,152,25,9.81,18.42,2.64,04/12/2026,01/03/2028
SKU-00242,Basic Brake Pads,Automotive,Supplier_Zeta,Warehouse_North,31,41,10.32,15.15,2.88,02/19/2026,
SKU-00243,Standard Soap Bar,Health & Beauty,Supplier_Theta,Warehouse_Overflow,62,49,36.19,63.49,4.19,05/27/2026,04/13/2028
SKU-00244,Smart Hoodie,Apparel,Supplier_Omega,Warehouse_West,1,48,36.29,48.34,3.96,05/08/2026,
SKU-00245,Portable Charger,Electronics,Supplier_Vertex,Warehouse_North,62,50,18.76,24.85,7.39,03/21/2026,
SKU-00246,Heavy-Duty Soap Bar,Health & Beauty,Supplier_Beta,Warehouse_North,96,53,3.95,7.33,7.11,05/13/2026,12/03/2026
SKU-00247,Heavy-Duty Desk,Furniture,Supplier_Nova,Warehouse_Central,165,55,23.34,38.2,3.3,07/04/2026,
SKU-00248,Advanced Floor Mat,Automotive,Supplier_Orion,Warehouse_North,114,41,14.42,20.21,3.27,01/19/2026,
SKU-00249,Heavy-Duty Car Charger,Automotive,Supplier_Atlas,Warehouse_North,71,51,4.27,8.35,12.38,04/16/2026,
SKU-00250,Standard Camping Chair,Sports & Outdoors,Supplier_Omega,Warehouse_East,117,57,51.26,65.66,3.91,04/29/2026,
SKU-00251,Basic Snack Bar,Grocery,Supplier_Vertex,Warehouse_West,75,11,31.61,68.86,6.17,05/19/2026,04/05/2027
SKU-00252,Deluxe Socks Pack,Apparel,Supplier_Epsilon,Warehouse_West,537,47,14.04,17.79,2.91,05/29/2026,
SKU-00253,Advanced Running Shoes,Sports & Outdoors,Supplier_Atlas,Warehouse_South,12,52,8.69,21.39,3.87,02/08/2026,
SKU-00254,Portable Hoodie,Apparel,Supplier_Zeta,Warehouse_West,428,13,38.28,82.54,2.85,04/13/2026,
SKU-00255,Wireless Pasta Pack,Grocery,Supplier_Zeta,Warehouse_Overflow,58,14,18.16,42.97,0.58,02/14/2026,05/10/2027
SKU-00256,Wireless Notebook,Office Supplies,Supplier_Vertex,Warehouse_South,37,46,27.66,49.01,6.74,06/10/2026,
SKU-00257,Deluxe Soap Bar,Health & Beauty,Supplier_Gamma,Warehouse_West,251,58,34.66,44.21,1.93,03/09/2026,02/26/2027
SKU-00258,Advanced Puzzle,Toys,Supplier_Vertex,Warehouse_Overflow,90,46,13.8,20.68,1.9,02/17/2026,
SKU-00259,Ultra Envelope Box,Office Supplies,Supplier_Vertex,Warehouse_West,101,35,11.4,28.07,2.23,06/02/2026,
SKU-00260,Premium Headphones,Electronics,Supplier_Nova,Warehouse_West,67,52,20.68,41.45,5.14,01/20/2026,
SKU-00261,Wireless Building Blocks,Toys,Supplier_Theta,Warehouse_South,0,18,30.39,45.47,11.6,07/05/2026,
SKU-00262,Classic Seat Cover,Automotive,Supplier_Summit,Warehouse_East,47,24,7.17,13.1,0.83,07/03/2026,
SKU-00263,Ultra Rice Bag,Grocery,Supplier_Atlas,Warehouse_East,70,33,38.97,62.85,3.89,03/20/2026,09/16/2027
SKU-00264,Eco Desk Organizer,Office Supplies,Supplier_Theta,Warehouse_West,226,33,17.01,31.24,2.57,02/17/2026,
SKU-00265,Compact Backpack,Sports & Outdoors,Supplier_Sigma,Warehouse_Overflow,3,44,24.1,55.13,5.92,07/08/2026,
SKU-00266,Pro Cookware Set,Home & Kitchen,Supplier_Epsilon,Warehouse_North,42,57,18.32,27.28,1.48,03/26/2026,
SKU-00267,Compact Puzzle,Toys,Supplier_Beta,Warehouse_North,539,50,23.77,40.86,4.97,03/29/2026,
SKU-00268,Wireless Cutlery Set,Home & Kitchen,Supplier_Summit,Warehouse_North,351,34,13.94,24.81,3.54,04/13/2026,
SKU-00269,Wireless Jacket,Apparel,Supplier_Atlas,Warehouse_West,37,35,22.22,43.62,1.8,02/17/2026,
SKU-00270,Advanced Coffee Beans,Grocery,Supplier_Gamma,Warehouse_North,77,32,23.69,30.82,0.48,04/29/2026,06/26/2028
SKU-00271,Heavy-Duty Backpack,Sports & Outdoors,Supplier_Omega,Warehouse_West,21,15,12.87,18.91,2.83,05/09/2026,
SKU-00272,Standard Dumbbell Set,Sports & Outdoors,Supplier_Summit,Warehouse_South,16,50,35.54,61.03,2.75,02/08/2026,
SKU-00273,Deluxe Dumbbell Set,Sports & Outdoors,Supplier_Zeta,Warehouse_East,4,36,38.04,85.67,7.05,05/30/2026,
SKU-00274,Deluxe Toothbrush,Health & Beauty,Supplier_Sigma,Warehouse_North,79,28,5.87,8.47,2.14,02/09/2026,12/28/2027
SKU-00275,Ultra Whiteboard,Office Supplies,Supplier_Sigma,Warehouse_Central,18,40,14.81,34.74,6.56,03/08/2026,
SKU-00276,Standard Whiteboard,Office Supplies,Supplier_Pioneer,Warehouse_East,22,47,11.86,19.46,3.46,04/25/2026,
SKU-00277,Heavy-Duty Cutlery Set,Home & Kitchen,Supplier_Epsilon,Warehouse_Overflow,63,52,30.4,46.51,0.98,07/02/2026,
SKU-00278,Advanced Puzzle,Toys,Supplier_Alpha,Warehouse_East,43,41,8.02,13.89,1.42,05/30/2026,
SKU-00279,Wireless Cutting Board,Home & Kitchen,Supplier_Zeta,Warehouse_North,96,11,30.24,58.06,3.84,03/21/2026,
SKU-00280,Pro Cookware Set,Home & Kitchen,Supplier_Theta,Warehouse_North,69,27,17.28,37.22,2.52,04/07/2026,
SKU-00281,Classic Shampoo,Health & Beauty,Supplier_Omega,Warehouse_Overflow,12,37,30.21,54.98,8.22,05/05/2026,09/11/2026
SKU-00282,Wireless Hoodie,Apparel,Supplier_Beta,Warehouse_West,51,16,34.83,78.83,3.09,04/10/2026,
SKU-00283,Advanced T-Shirt,Apparel,Supplier_Orion,Warehouse_North,12,32,38.33,86.79,2.42,03/06/2026,
SKU-00284,Smart Tablet,Electronics,Supplier_Atlas,Warehouse_West,5,45,24.29,29.2,1.97,03/05/2026,
SKU-00285,Pro Envelope Box,Office Supplies,Supplier_Beta,Warehouse_South,109,33,47.61,106.13,5.08,04/21/2026,
SKU-00286,Standard Monitor,Electronics,Supplier_Nova,Warehouse_South,4,37,11.04,19.6,1.55,06/10/2026,
SKU-00287,Premium Sofa,Furniture,Supplier_Alpha,Warehouse_North,0,34,21.82,53.62,1.54,06/14/2026,
SKU-00288,Pro Sticky Notes,Office Supplies,Supplier_Epsilon,Warehouse_Central,204,48,29.58,67.04,1.98,05/10/2026,
SKU-00289,Compact Olive Oil,Grocery,Supplier_Beta,Warehouse_North,20,58,22.32,37.93,0.36,04/30/2026,07/13/2026
SKU-00290,Compact Pen Pack,Office Supplies,Supplier_Gamma,Warehouse_South,4,13,47.8,96.8,0.49,05/02/2026,
SKU-00291,Eco Charger,Electronics,Supplier_Beta,Warehouse_South,0,54,38.15,55.41,2.42,03/23/2026,
SKU-00292,Portable Charger,Electronics,Supplier_Vertex,Warehouse_North,9,28,14.25,22.48,2.72,01/19/2026,
SKU-00293,Advanced Bicycle Helmet,Sports & Outdoors,Supplier_Delta,Warehouse_East,38,13,13.39,19.59,1.13,03/25/2026,
SKU-00294,Advanced Jacket,Apparel,Supplier_Vertex,Warehouse_North,119,22,16.6,36.13,0.9,06/02/2026,
SKU-00295,Compact Charger,Electronics,Supplier_Gamma,Warehouse_South,93,10,20.3,24.58,3.06,01/12/2026,
SKU-00296,Heavy-Duty Envelope Box,Office Supplies,Supplier_Omega,Warehouse_Overflow,9,43,5.08,8.79,1.23,06/11/2026,
SKU-00297,Compact Mixing Bowl,Home & Kitchen,Supplier_Nova,Warehouse_South,54,16,14.75,33.76,3.23,01/26/2026,
SKU-00298,Basic Olive Oil,Grocery,Supplier_Orion,Warehouse_South,26,34,44.15,93.68,5.52,05/03/2026,08/03/2026
SKU-00299,Advanced Board Game,Toys,Supplier_Beta,Warehouse_East,78,32,3.44,6.01,1.24,05/23/2026,
SKU-00300,Portable Monitor,Electronics,Supplier_Theta,Warehouse_East,60,39,56.66,114.62,0.8,01/13/2026,
SKU-00301,Eco Headphones,Electronics,Supplier_Summit,Warehouse_Central,28,58,17.03,30.0,1.45,04/12/2026,
SKU-00302,Smart Desk Organizer,Office Supplies,Supplier_Vertex,Warehouse_North,9,16,21.44,49.25,1.54,06/16/2026,
SKU-00303,Ultra Notebook,Office Supplies,Supplier_Pioneer,Warehouse_Central,358,54,22.21,43.18,2.97,04/24/2026,
SKU-00304,Smart RC Car,Toys,Supplier_Gamma,Warehouse_West,11,26,37.17,75.17,3.1,03/18/2026,
SKU-00305,Smart Storage Container,Home & Kitchen,Supplier_Nova,Warehouse_West,41,42,23.52,58.45,2.77,05/01/2026,
SKU-00306,Compact Seat Cover,Automotive,Supplier_Sigma,Warehouse_North,51,11,17.99,39.6,6.52,04/26/2026,
SKU-00307,Ultra Binder,Office Supplies,Supplier_Delta,Warehouse_North,91,47,6.7,10.53,1.18,04/21/2026,
SKU-00308,Standard Sneakers,Apparel,Supplier_Pioneer,Warehouse_East,116,53,38.57,85.04,3.37,05/31/2026,
SKU-00309,Ultra Mixing Bowl,Home & Kitchen,Supplier_Delta,Warehouse_Central,5,22,23.14,55.7,8.73,06/16/2026,
SKU-00310,Smart Tea Pack,Grocery,Supplier_Omega,Warehouse_East,116,41,16.08,25.46,3.07,01/13/2026,01/18/2028
SKU-00311,Pro Coffee Table,Furniture,Supplier_Vertex,Warehouse_North,11,31,32.61,73.78,4.49,01/29/2026,
SKU-00312,Smart Keyboard,Electronics,Supplier_Gamma,Warehouse_North,76,18,10.39,15.68,0.66,05/19/2026,
SKU-00313,Wireless Charger,Electronics,Supplier_Theta,Warehouse_West,81,26,37.29,65.79,7.58,05/20/2026,
SKU-00314,Classic Seat Cover,Automotive,Supplier_Alpha,Warehouse_West,94,27,27.8,58.3,6.32,04/20/2026,
SKU-00315,Deluxe Camping Chair,Sports & Outdoors,Supplier_Theta,Warehouse_North,0,49,21.91,33.23,5.26,05/04/2026,
SKU-00316,Ultra Puzzle,Toys,Supplier_Nova,Warehouse_North,0,49,17.68,25.52,5.78,02/01/2026,
SKU-00317,Premium Jacket,Apparel,Supplier_Vertex,Warehouse_South,90,36,20.72,37.32,1.7,04/02/2026,
SKU-00318,Standard Rice Bag,Grocery,Supplier_Beta,Warehouse_East,541,20,45.87,101.75,2.77,06/04/2026,10/25/2027
SKU-00319,Advanced Olive Oil,Grocery,Supplier_Orion,Warehouse_West,478,37,25.28,49.92,2.46,03/06/2026,01/19/2027
SKU-00320,Heavy-Duty Coffee Beans,Grocery,Supplier_Pioneer,Warehouse_Central,503,17,60.38,127.5,1.32,02/01/2026,03/03/2028
SKU-00321,Portable Desk Organizer,Office Supplies,Supplier_Pioneer,Warehouse_West,28,59,18.5,38.78,6.92,01/29/2026,
SKU-00322,Eco Cookware Set,Home & Kitchen,Supplier_Zeta,Warehouse_North,0,27,9.15,17.46,1.96,04/03/2026,
SKU-00323,Standard Building Blocks,Toys,Supplier_Summit,Warehouse_West,112,22,43.13,69.45,6.32,03/01/2026,
SKU-00324,Pro Cereal Box,Grocery,Supplier_Atlas,Warehouse_Overflow,109,42,19.67,34.39,2.07,06/27/2026,07/06/2026
SKU-00325,Ultra Floor Mat,Automotive,Supplier_Omega,Warehouse_Central,13,24,30.52,51.73,2.55,02/24/2026,
SKU-00326,Classic Cutlery Set,Home & Kitchen,Supplier_Zeta,Warehouse_Central,53,31,22.33,29.09,3.24,01/17/2026,
SKU-00327,Standard Sticky Notes,Office Supplies,Supplier_Gamma,Warehouse_South,0,47,11.97,28.34,2.35,07/02/2026,
SKU-00328,Portable Board Game,Toys,Supplier_Alpha,Warehouse_West,19,39,67.85,138.03,6.68,03/18/2026,
SKU-00329,Basic Jacket,Apparel,Supplier_Orion,Warehouse_Central,5,15,20.4,47.21,0.46,06/23/2026,
SKU-00330,Premium Cereal Box,Grocery,Supplier_Orion,Warehouse_West,2,54,8.35,18.44,4.92,05/09/2026,08/06/2026
SKU-00331,Pro Jeans,Apparel,Supplier_Summit,Warehouse_South,90,43,44.34,57.14,8.11,01/26/2026,
SKU-00332,Portable Blender,Home & Kitchen,Supplier_Delta,Warehouse_Overflow,40,28,13.59,20.13,1.21,03/07/2026,
SKU-00333,Standard Keyboard,Electronics,Supplier_Delta,Warehouse_East,95,58,32.93,80.22,0.16,05/22/2026,
SKU-00334,Pro Speaker,Electronics,Supplier_Atlas,Warehouse_North,67,42,27.88,50.2,0.69,06/15/2026,
SKU-00335,Basic Headphones,Electronics,Supplier_Sigma,Warehouse_North,6,23,3.41,7.69,0.89,03/27/2026,
SKU-00336,Ultra Headphones,Electronics,Supplier_Nova,Warehouse_West,77,57,28.17,54.88,6.57,02/09/2026,
SKU-00337,Deluxe Camping Chair,Sports & Outdoors,Supplier_Nova,Warehouse_East,0,56,13.7,31.11,1.19,04/30/2026,
SKU-00338,Pro Storage Container,Home & Kitchen,Supplier_Pioneer,Warehouse_North,25,50,4.2,9.05,1.85,04/27/2026,
SKU-00339,Standard Sofa,Furniture,Supplier_Atlas,Warehouse_West,47,28,10.52,16.45,1.93,03/31/2026,
SKU-00340,Classic Monitor,Electronics,Supplier_Theta,Warehouse_Central,230,49,34.95,86.98,3.23,03/26/2026,
SKU-00341,Pro Office Chair,Furniture,Supplier_Nova,Warehouse_West,55,24,23.09,42.43,5.01,04/24/2026,
SKU-00342,Heavy-Duty Office Chair,Furniture,Supplier_Theta,Warehouse_North,2,19,4.91,9.63,6.69,02/16/2026,
SKU-00343,Smart Snack Bar,Grocery,Supplier_Theta,Warehouse_West,54,11,17.17,32.67,0.67,04/30/2026,08/23/2026
SKU-00344,Pro Desk,Furniture,Supplier_Orion,Warehouse_North,60,59,6.42,15.09,3.51,04/24/2026,
SKU-00345,Premium Cap,Apparel,Supplier_Beta,Warehouse_South,18,11,18.73,29.29,5.83,02/17/2026,
SKU-00346,Deluxe Toy Truck,Toys,Supplier_Omega,Warehouse_South,10,30,21.86,27.99,8.03,05/04/2026,
SKU-00347,Smart Building Blocks,Toys,Supplier_Zeta,Warehouse_Central,110,21,45.58,80.06,4.13,05/08/2026,
SKU-00348,Classic Speaker,Electronics,Supplier_Beta,Warehouse_South,13,19,86.98,208.21,1.8,06/12/2026,
SKU-00349,Classic Socks Pack,Apparel,Supplier_Alpha,Warehouse_North,109,21,9.51,16.84,0.27,05/26/2026,
SKU-00350,Classic Action Figure,Toys,Supplier_Vertex,Warehouse_South,25,48,19.23,30.01,3.72,05/26/2026,
SKU-00351,Portable Pen Pack,Office Supplies,Supplier_Alpha,Warehouse_East,5,11,38.17,76.49,2.64,06/14/2026,
SKU-00352,Ultra Tent,Sports & Outdoors,Supplier_Alpha,Warehouse_Overflow,393,10,2.99,6.45,3.8,05/27/2026,
SKU-00353,Eco Plush Bear,Toys,Supplier_Delta,Warehouse_Overflow,95,11,5.68,10.23,0.69,04/30/2026,
SKU-00354,Compact Pasta Pack,Grocery,Supplier_Delta,Warehouse_North,41,32,23.15,39.22,7.93,03/24/2026,08/17/2027
SKU-00355,Wireless Keyboard,Electronics,Supplier_Pioneer,Warehouse_North,0,37,27.15,45.45,6.45,03/18/2026,
SKU-00356,Ultra Puzzle,Toys,Supplier_Orion,Warehouse_North,22,26,10.28,17.97,0.97,02/15/2026,
SKU-00357,Eco Monitor,Electronics,Supplier_Omega,Warehouse_Central,35,49,24.27,55.71,3.64,02/23/2026,
SKU-00358,Premium Sticky Notes,Office Supplies,Supplier_Atlas,Warehouse_North,384,30,18.38,33.59,1.58,06/11/2026,
SKU-00359,Heavy-Duty Hair Dryer,Health & Beauty,Supplier_Orion,Warehouse_North,0,53,6.81,10.95,5.12,03/24/2026,07/22/2027
SKU-00360,Heavy-Duty Binder,Office Supplies,Supplier_Orion,Warehouse_East,0,43,6.53,9.38,1.05,02/01/2026,
SKU-00361,Wireless T-Shirt,Apparel,Supplier_Alpha,Warehouse_South,263,18,21.74,34.08,1.91,02/28/2026,
SKU-00362,Heavy-Duty Puzzle,Toys,Supplier_Gamma,Warehouse_North,597,26,17.96,32.36,5.91,01/17/2026,
SKU-00363,Smart Cabinet,Furniture,Supplier_Gamma,Warehouse_South,0,58,11.37,21.74,5.06,05/01/2026,
SKU-00364,Wireless Sticky Notes,Office Supplies,Supplier_Sigma,Warehouse_South,111,51,7.95,15.96,3.56,04/01/2026,
SKU-00365,Ultra Vitamin Pack,Health & Beauty,Supplier_Beta,Warehouse_East,19,54,48.08,62.16,3.62,02/27/2026,11/08/2027
SKU-00366,Compact Sneakers,Apparel,Supplier_Zeta,Warehouse_Overflow,76,41,19.21,38.36,1.5,05/23/2026,
SKU-00367,Compact Motor Oil,Automotive,Supplier_Vertex,Warehouse_North,216,14,50.88,84.34,5.52,03/13/2026,
SKU-00368,Portable Toothbrush,Health & Beauty,Supplier_Delta,Warehouse_South,11,23,22.32,34.24,0.54,01/21/2026,07/14/2026
SKU-00369,Pro Juice Bottle,Grocery,Supplier_Atlas,Warehouse_Overflow,46,55,11.23,18.31,4.99,01/23/2026,07/02/2027
SKU-00370,Portable Keyboard,Electronics,Supplier_Nova,Warehouse_Central,0,56,11.62,25.79,0.73,06/12/2026,
SKU-00371,Ultra Tablet,Electronics,Supplier_Zeta,Warehouse_South,0,34,19.85,44.55,3.75,03/23/2026,
SKU-00372,Standard Keyboard,Electronics,Supplier_Atlas,Warehouse_West,0,31,80.39,107.31,6.96,02/07/2026,
SKU-00373,Pro Charger,Electronics,Supplier_Epsilon,Warehouse_North,103,14,31.3,57.69,4.57,05/19/2026,
SKU-00374,Eco RC Car,Toys,Supplier_Orion,Warehouse_West,72,47,44.8,84.6,4.34,06/12/2026,
SKU-00375,Wireless Charger,Electronics,Supplier_Omega,Warehouse_Overflow,86,18,28.97,35.9,1.99,01/22/2026,
SKU-00376,Smart Hoodie,Apparel,Supplier_Omega,Warehouse_East,41,40,19.69,41.98,6.6,04/04/2026,
SKU-00377,Wireless Water Bottle,Sports & Outdoors,Supplier_Alpha,Warehouse_East,40,50,14.4,24.15,2.38,02/16/2026,
SKU-00378,Pro Router,Electronics,Supplier_Gamma,Warehouse_North,54,30,21.98,38.32,0.68,01/16/2026,
SKU-00379,Standard Bicycle Helmet,Sports & Outdoors,Supplier_Alpha,Warehouse_West,0,45,3.58,7.13,1.57,04/28/2026,
SKU-00380,Classic Snack Bar,Grocery,Supplier_Zeta,Warehouse_East,43,10,17.75,32.12,2.17,01/31/2026,05/31/2026
SKU-00381,Heavy-Duty Webcam,Electronics,Supplier_Orion,Warehouse_West,13,31,11.29,24.53,8.12,04/12/2026,
SKU-00382,Portable Building Blocks,Toys,Supplier_Gamma,Warehouse_North,87,32,24.43,48.24,1.61,01/24/2026,
SKU-00383,Deluxe Puzzle,Toys,Supplier_Pioneer,Warehouse_East,96,32,43.68,65.25,6.81,07/07/2026,
SKU-00384,Heavy-Duty Backpack,Sports & Outdoors,Supplier_Alpha,Warehouse_East,21,24,26.07,60.79,2.68,06/07/2026,
SKU-00385,Compact Mixing Bowl,Home & Kitchen,Supplier_Zeta,Warehouse_North,35,55,33.4,49.45,2.74,01/14/2026,
SKU-00386,Portable Water Bottle,Sports & Outdoors,Supplier_Epsilon,Warehouse_North,94,10,18.31,38.96,5.3,05/15/2026,
SKU-00387,Advanced Cereal Box,Grocery,Supplier_Orion,Warehouse_South,81,15,13.95,31.11,8.77,04/03/2026,11/09/2026
SKU-00388,Heavy-Duty Juice Bottle,Grocery,Supplier_Orion,Warehouse_West,110,49,33.52,70.22,2.59,01/16/2026,09/26/2026
SKU-00389,Portable Cutting Board,Home & Kitchen,Supplier_Sigma,Warehouse_West,446,44,21.98,38.43,2.2,03/19/2026,
SKU-00390,Basic Tent,Sports & Outdoors,Supplier_Pioneer,Warehouse_Central,0,26,28.11,65.82,0.78,06/27/2026,
SKU-00391,Standard Car Charger,Automotive,Supplier_Beta,Warehouse_South,12,32,17.15,27.89,4.69,03/12/2026,
SKU-00392,Smart Sneakers,Apparel,Supplier_Sigma,Warehouse_Central,24,29,13.46,28.17,3.47,06/01/2026,
SKU-00393,Advanced Hoodie,Apparel,Supplier_Orion,Warehouse_West,76,37,16.37,38.32,1.15,03/01/2026,
SKU-00394,Pro Toaster,Home & Kitchen,Supplier_Epsilon,Warehouse_South,110,46,19.73,27.66,1.88,05/30/2026,
SKU-00395,Advanced Sneakers,Apparel,Supplier_Sigma,Warehouse_North,22,27,38.47,78.8,1.9,05/08/2026,
SKU-00396,Ultra Vitamin Pack,Health & Beauty,Supplier_Orion,Warehouse_South,110,16,33.61,79.7,2.22,02/23/2026,02/06/2027
SKU-00397,Portable Bicycle Helmet,Sports & Outdoors,Supplier_Nova,Warehouse_Overflow,12,58,23.64,31.54,2.5,06/02/2026,
SKU-00398,Wireless Stool,Furniture,Supplier_Delta,Warehouse_South,18,56,25.6,35.57,2.09,06/24/2026,
SKU-00399,Premium Storage Container,Home & Kitchen,Supplier_Summit,Warehouse_South,43,29,25.59,43.29,1.11,06/14/2026,
SKU-00400,Pro Toaster,Home & Kitchen,Supplier_Delta,Warehouse_North,189,33,49.85,124.26,1.95,02/19/2026,
SKU-00401,Standard Tablet,Electronics,Supplier_Nova,Warehouse_Central,0,25,13.84,20.64,13.21,05/03/2026,
SKU-00402,Basic Soap Bar,Health & Beauty,Supplier_Summit,Warehouse_South,26,22,41.01,66.52,2.77,04/12/2026,09/28/2027
SKU-00403,Ultra Binder,Office Supplies,Supplier_Summit,Warehouse_South,115,37,6.24,14.26,6.82,02/25/2026,
SKU-00404,Smart Bicycle Helmet,Sports & Outdoors,Supplier_Delta,Warehouse_South,0,16,17.45,23.91,7.3,03/29/2026,
SKU-00405,Compact Sneakers,Apparel,Supplier_Pioneer,Warehouse_East,114,24,13.29,33.16,2.89,03/23/2026,
SKU-00406,Portable Toothbrush,Health & Beauty,Supplier_Vertex,Warehouse_South,5,32,23.99,51.83,2.51,06/23/2026,07/16/2027
SKU-00407,Smart Jeans,Apparel,Supplier_Summit,Warehouse_East,65,32,50.05,122.47,8.03,05/27/2026,
SKU-00408,Standard Keyboard,Electronics,Supplier_Zeta,Warehouse_Central,33,40,20.21,28.05,2.77,06/06/2026,
SKU-00409,Basic Toothbrush,Health & Beauty,Supplier_Delta,Warehouse_Central,115,14,19.5,29.29,1.03,02/24/2026,08/17/2027
SKU-00410,Basic Charger,Electronics,Supplier_Omega,Warehouse_Central,45,36,10.58,17.8,2.81,05/06/2026,
SKU-00411,Wireless Sneakers,Apparel,Supplier_Omega,Warehouse_North,40,53,24.22,30.67,6.74,04/22/2026,
SKU-00412,Smart Motor Oil,Automotive,Supplier_Gamma,Warehouse_Central,20,19,17.66,22.59,2.4,06/14/2026,
SKU-00413,Smart Tire Gauge,Automotive,Supplier_Theta,Warehouse_North,43,51,8.02,19.05,5.2,02/11/2026,
SKU-00414,Ultra Desk Organizer,Office Supplies,Supplier_Orion,Warehouse_North,31,16,14.26,17.9,2.5,01/25/2026,
SKU-00415,Smart Building Blocks,Toys,Supplier_Epsilon,Warehouse_Overflow,370,41,18.71,40.69,1.57,06/01/2026,
SKU-00416,Classic Cabinet,Furniture,Supplier_Summit,Warehouse_Central,34,32,16.12,34.38,3.77,03/31/2026,
SKU-00417,Ultra Rice Bag,Grocery,Supplier_Orion,Warehouse_East,56,56,4.3,5.57,1.83,03/29/2026,10/11/2026
